Year,Date,Date_lb,Polling firm,Client,Interview mode,Sample size,pv_party,pv_prop,2pp_party_1,2pp_party_1_prop,2pp_party_2,2pp_party_2_prop
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",ALP,25.5,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",LIB,18.5,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",NAT,3.5,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",GRN,15.5,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",ONP,26.0,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",IND,11.0,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",OTH,11.0,NA,NA,NA,NA
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",NA,NA,ALP,53.0,L/NP,47.0
2026,3-9 Aug,3/8/2026,Roy Morgan,NA,Online,"1,647",NA,NA,ALP,53.0,ONP,47.0
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",L/NP,18.0,NA,NA,NA,NA
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",ALP,29.0,NA,NA,NA,NA
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",GRN,14.0,NA,NA,NA,NA
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",ONP,29.0,NA,NA,NA,NA
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",IND,10.0,NA,NA,NA,NA
2026,3-7 Aug,3/8/2026,Newspoll,The Australian,Online,"1,242",OTH,10.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",ALP,27.5,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",LIB,20.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",NAT,3.5,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",GRN,15.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",ONP,24.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",IND,10.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",OTH,10.0,NA,NA,NA,NA
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",NA,NA,ALP,52.0,L/NP,48.0
2026,27 Jul-2 Aug,27/7/2026,Roy Morgan,NA,Online,"1,531",NA,NA,ALP,54.0,ONP,46.0
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",L/NP,19.0,NA,NA,NA,NA
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",ALP,32.0,NA,NA,NA,NA
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",GRN,12.0,NA,NA,NA,NA
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",ONP,26.0,NA,NA,NA,NA
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",IND,8.0,NA,NA,NA,NA
2026,Late July,,Agenda C Synesis,Combat Antisemitism Movement,Online,"1,232",OTH,4.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",L/NP,22.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",ALP,29.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",GRN,10.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",ONP,31.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",IND,8.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",OTH,8.0,NA,NA,NA,NA
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",NA,NA,ALP,48.0,L/NP,52.0
2026,27-30 Jul,27/7/2026,RedBridge/Accent,Australian Financial Review,Online,"1,001",NA,NA,ALP,53.0,ONP,47.0
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",L/NP,22.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",ALP,28.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",GRN,13.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",ONP,25.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",IND,6.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",OTH,6.0,NA,NA,NA,NA
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",NA,NA,ALP,53.0,L/NP,47.0
2026,21-28 Jul,21/7/2026,YouGov,News24,Online,"1,500",NA,NA,ALP,56.0,ONP,44.0
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",L/NP,22.0,NA,NA,NA,NA
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",ALP,31.0,NA,NA,NA,NA
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",GRN,12.0,NA,NA,NA,NA
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",ONP,25.0,NA,NA,NA,NA
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",IND,10.0,NA,NA,NA,NA
2026,22-27 Jul,22/7/2026,Essential,The Guardian,Online,"1,060",OTH,10.0,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",ALP,27.5,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",LIB,18.5,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",NAT,3.5,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",GRN,14.0,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",ONP,25.5,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",IND,11.0,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",OTH,11.0,NA,NA,NA,NA
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",NA,NA,ALP,54.0,L/NP,46.0
2026,20-26 Jul,20/7/2026,Roy Morgan,NA,Online,"1,643",NA,NA,ALP,53.5,ONP,46.5
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",L/NP,23.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",ALP,28.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",GRN,12.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",ONP,26.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",IND,11.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",OTH,11.0,NA,NA,NA,NA
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",NA,NA,ALP,51.0,L/NP,49.0
2026,11-23 Jul,11/7/2026,Spectre Strategy,NA,Online,"1,434",NA,NA,ALP,54.0,ONP,46.0
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",ALP,27.5,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",LIB,20.5,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",NAT,2.5,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",GRN,14.0,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",ONP,22.5,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",IND,13.0,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",OTH,13.0,NA,NA,NA,NA
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",NA,NA,ALP,56.0,L/NP,44.0
2026,13-19 Jul,13/7/2026,Roy Morgan,NA,Online,"1,679",NA,NA,ALP,55.0,ONP,45.0
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",L/NP,19.0,NA,NA,NA,NA
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",ALP,30.0,NA,NA,NA,NA
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",GRN,12.0,NA,NA,NA,NA
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",ONP,30.0,NA,NA,NA,NA
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",IND,9.0,NA,NA,NA,NA
2026,13-16 Jul,13/7/2026,Newspoll,The Australian,Online,"1,238",OTH,9.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",L/NP,20.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",ALP,28.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",GRN,12.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",ONP,26.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",IND,6.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",OTH,8.0,NA,NA,NA,NA
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",NA,NA,ALP,53.0,L/NP,47.0
2026,7-14 Jul,7/7/2026,YouGov,Sky News Australia,Online,"1,500",NA,NA,ALP,56.0,ONP,44.0
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",ALP,27.5,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",LIB,17.5,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",NAT,2.5,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",GRN,12.5,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",ONP,28.0,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",IND,12.0,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",OTH,12.0,NA,NA,NA,NA
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",NA,NA,ALP,54.0,L/NP,46.0
2026,6-12 Jul,6/7/2026,Roy Morgan,NA,Online,"1,612",NA,NA,ALP,52.5,ONP,47.5
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",L/NP,23.0,NA,NA,NA,NA
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",ALP,28.0,NA,NA,NA,NA
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",GRN,12.0,NA,NA,NA,NA
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",ONP,26.0,NA,NA,NA,NA
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",IND,6.0,NA,NA,NA,NA
2026,6-11 Jul,6/7/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"2,252",OTH,5.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",L/NP,21.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",ALP,26.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",GRN,14.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",ONP,29.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",IND,10.0,NA,NA,NA,NA
2026,3-8 Jul,3/7/2026,DemosAU,Capital Brief,Online,"2,694",OTH,10.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",ALP,28.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",LIB,19.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",NAT,2.5,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",GRN,14.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",ONP,22.5,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",IND,14.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",OTH,14.0,NA,NA,NA,NA
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",NA,NA,ALP,55.0,L/NP,45.0
2026,28 Jun - 5 Jul,28/6/2026,Roy Morgan,NA,Online,"1,584",NA,NA,ALP,56.0,ONP,44.0
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",L/NP,17.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",ALP,29.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",GRN,13.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",ONP,30.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",IND,6.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",OTH,5.0,NA,NA,NA,NA
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",NA,NA,ALP,54.0,L/NP,46.0
2026,23-30 Jun,23/6/2026,YouGov,Sky News Australia,Online,"1,502",NA,NA,ALP,54.0,ONP,46.0
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",L/NP,23.0,NA,NA,NA,NA
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",ALP,30.0,NA,NA,NA,NA
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",GRN,10.0,NA,NA,NA,NA
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",ONP,26.0,NA,NA,NA,NA
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",IND,10.0,NA,NA,NA,NA
2026,24-29 Jun,24/6/2026,Essential,The Guardian,Online,"1,017",OTH,10.0,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",ALP,28.0,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",LIB,19.0,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",NAT,2.5,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",GRN,13.0,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",ONP,26.0,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",IND,11.5,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",OTH,11.5,NA,NA,NA,NA
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",NA,NA,ALP,53.5,L/NP,46.5
2026,22-28 Jun,22/6/2026,Roy Morgan,NA,Online,"1,639",NA,NA,ALP,53.0,ONP,47.0
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",L/NP,18.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",ALP,30.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",GRN,14.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",ONP,29.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",IND,9.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",OTH,9.0,NA,NA,NA,NA
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",NA,NA,ALP,54.0,L/NP,46.0
2026,22-26 Jun,22/6/2026,RedBridge/Accent,Australian Financial Review,Online,"1,006",NA,NA,ALP,56.0,ONP,44.0
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",L/NP,17.0,NA,NA,NA,NA
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",ALP,33.0,NA,NA,NA,NA
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",GRN,13.0,NA,NA,NA,NA
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",ONP,29.0,NA,NA,NA,NA
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",IND,8.0,NA,NA,NA,NA
2026,22-25 Jun,22/6/2026,Newspoll,The Australian,Online,"1,235",OTH,8.0,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",ALP,27.0,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",LIB,15.0,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",NAT,2.5,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",GRN,13.5,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",ONP,31.5,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",IND,10.5,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",OTH,10.5,NA,NA,NA,NA
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",NA,NA,ALP,54.0,L/NP,46.0
2026,15-21 Jun,15/6/2026,Roy Morgan,NA,Online,"1,575",NA,NA,ALP,51.0,ONP,49.0
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",L/NP,18.0,NA,NA,NA,NA
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",ALP,27.0,NA,NA,NA,NA
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",GRN,13.0,NA,NA,NA,NA
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",ONP,30.0,NA,NA,NA,NA
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",IND,12.0,NA,NA,NA,NA
2026,16-18 Jun,16/6/2026,DemosAU,Capital Brief,Online,"1,497",OTH,12.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",L/NP,21.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",ALP,26.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",GRN,13.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",ONP,28.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",IND,7.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",OTH,5.0,NA,NA,NA,NA
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",NA,NA,ALP,52.0,L/NP,48.0
2026,9-16 Jun,9/6/2026,YouGov,Sky News Australia,Online,"1,500",NA,NA,ALP,52.0,ONP,48.0
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",ALP,28.0,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",LIB,15.0,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",NAT,2.0,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",GRN,14.0,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",ONP,29.5,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",IND,11.5,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",OTH,11.5,NA,NA,NA,NA
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",NA,NA,ALP,54.5,L/NP,45.5
2026,8-14 Jun,8/6/2026,Roy Morgan,NA,Online,"1,583",NA,NA,ALP,53.0,ONP,47.0
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",L/NP,20.0,NA,NA,NA,NA
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",ALP,28.0,NA,NA,NA,NA
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",GRN,12.0,NA,NA,NA,NA
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",ONP,29.0,NA,NA,NA,NA
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",IND,7.0,NA,NA,NA,NA
2026,8-13 Jun,8/6/2026,Resolve,Sydney Morning Herald/The Age,Telephone& Online,"1,801",OTH,5.0,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",ALP,26.0,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",LIB,14.5,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",NAT,3.0,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",GRN,15.5,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",ONP,29.5,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",IND,11.5,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",OTH,11.5,NA,NA,NA,NA
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",NA,NA,ALP,56.0,L/NP,44.0
2026,1-7 Jun,1/6/2026,Roy Morgan,NA,Online,"1,631",NA,NA,ALP,53.5,ONP,46.5
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",L/NP,18.0,NA,NA,NA,NA
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",ALP,30.0,NA,NA,NA,NA
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",GRN,11.0,NA,NA,NA,NA
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",ONP,31.0,NA,NA,NA,NA
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",IND,10.0,NA,NA,NA,NA
2026,1-4 Jun,1/6/2026,Newspoll,The Australian,Online,"1,240",OTH,10.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",L/NP,20.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",ALP,26.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",GRN,13.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",ONP,29.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",IND,6.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",OTH,6.0,NA,NA,NA,NA
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",NA,NA,ALP,51.5,L/NP,48.5
2026,26 May - 2 Jun,26/5/2026,YouGov,Sky News Australia,Online,"1,471",NA,NA,ALP,52.5,ONP,47.5
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",ALP,27.0,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",LIB,17.5,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",NAT,2.5,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",GRN,13.5,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",ONP,27.0,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",IND,12.5,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",OTH,12.5,NA,NA,NA,NA
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",NA,NA,ALP,55.5,L/NP,44.5
2026,25-31 May,25/5/2026,Roy Morgan,NA,Online,"1,542",NA,NA,ALP,53.5,ONP,46.5
2026,25-28 May,25/5/2026,RedBridge/Accent,Australian Financial Review,Online,"1,005",L/NP,20.0,NA,NA,NA,NA
2026,25-28 May,25/5/2026,RedBridge/Accent,Australian Financial Review,Online,"1,005",ALP,28.0,NA,NA,NA,NA
2026,25-28 May,25/5/2026,RedBridge/Accent,Australian Financial Review,Online,"1,005",GRN,12.0,NA,NA,NA,NA
2026,25-28 May,25/5/2026,RedBridge/Accent,Australian Financial Review,Online,"1,005",ONP,31.0,NA,NA,NA,NA
2026,25-28 May,25/5/2026,RedBridge/Accent,Australian Financial Review,Online,"1,005",IND,9.0,NA,NA,NA,NA
